person,factor_person,coin,factor_coin,succes
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
jonasP,8,0.20GEL,14,1
jonasP,8,0.20GEL,14,0
